comercializadora;tarifa_acceso;tarifa_comercial;rango;mantenimiento;comision_variable;comision_fija;canal_preferente;canal;comercial_i;jefe_equipo_i;comercial_ii;jefe_equipo_ii;comercial_iii;jefe_equipo_iii
ALUMBRA;6.1TD;TOPACIO;CONS. > 2.500.000 KW;;;18.130,00 €;15.410,50 €;14.504,00 €;13.053,60 €;1.450,40 €;11.603,20 €;2.900,80 €;7.252,00 €;7.252,00 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 0 - 5.000 KW;;;76,00 €;64,60 €;60,80 €;54,72 €;6,08 €;48,64 €;12,16 €;30,40 €;30,40 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 5.000 - 10.000 KW;;;176,00 €;149,60 €;140,80 €;126,72 €;14,08 €;112,64 €;28,16 €;70,40 €;70,40 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 10.000 - 20.000 KW;;;287,00 €;243,95 €;229,60 €;206,64 €;22,96 €;183,68 €;45,92 €;114,80 €;114,80 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 20.000 - 30.000 KW;;;421,00 €;357,85 €;336,80 €;303,12 €;33,68 €;269,44 €;67,36 €;168,40 €;168,40 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 30.000 - 40.000 KW;;;544,00 €;462,40 €;435,20 €;391,68 €;43,52 €;348,16 €;87,04 €;217,60 €;217,60 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 40.000 - 50.000 KW;;;685,00 €;582,25 €;548,00 €;493,20 €;54,80 €;438,40 €;109,60 €;274,00 €;274,00 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 50.000 - 70.000 KW;;;876,00 €;744,60 €;700,80 €;630,72 €;70,08 €;560,64 €;140,16 €;350,40 €;350,40 €
ALUMBRA;2.0TD;ESMERALDA;CONS. 70.000 - 100.000 KW;;;973,00 €;827,05 €;778,40 €;700,56 €;77,84 €;622,72 €;155,68 €;389,20 €;389,20 €
ALUMBRA;2.0TD;ESMERALDA;CONS. > 100.000 KW;;;115,00 €;97,75 €;92,00 €;82,80 €;9,20 €;73,60 €;18,40 €;46,00 €;46,00 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 0 - 5.000 KW;;;200,00 €;170,00 €;160,00 €;144,00 €;16,00 €;128,00 €;32,00 €;80,00 €;80,00 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 5.000 - 10.000 KW;;;276,00 €;234,60 €;220,80 €;198,72 €;22,08 €;176,64 €;44,16 €;110,40 €;110,40 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 10.000 - 20.000 KW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 20.000 - 30.000 KW;;;499,00 €;424,15 €;399,20 €;359,28 €;39,92 €;319,36 €;79,84 €;199,60 €;199,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 30.000 - 40.000 KW;;;577,00 €;490,45 €;461,60 €;415,44 €;46,16 €;369,28 €;92,32 €;230,80 €;230,80 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 40.000 - 50.000 KW;;;655,00 €;556,75 €;524,00 €;471,60 €;52,40 €;419,20 €;104,80 €;262,00 €;262,00 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 50.000 - 70.000 KW;;;879,00 €;747,15 €;703,20 €;632,88 €;70,32 €;562,56 €;140,64 €;351,60 €;351,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 70.000 - 100.000 KW;;;1.104,00 €;938,40 €;883,20 €;794,88 €;88,32 €;706,56 €;176,64 €;441,60 €;441,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 100.000 - 150.000 KW;;;1.514,00 €;1.286,90 €;1.211,20 €;1.090,08 €;121,12 €;968,96 €;242,24 €;605,60 €;605,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 150.000 - 200.000 KW;;;2.069,00 €;1.758,65 €;1.655,20 €;1.489,68 €;165,52 €;1.324,16 €;331,04 €;827,60 €;827,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 200.000 - 300.000 KW;;;2.383,00 €;2.025,55 €;1.906,40 €;1.715,76 €;190,64 €;1.525,12 €;381,28 €;953,20 €;953,20 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 300.000 - 400.000 KW;;;2.889,00 €;2.455,65 €;2.311,20 €;2.080,08 €;231,12 €;1.848,96 €;462,24 €;1.155,60 €;1.155,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 400.000 - 500.000 KW;;;3.395,00 €;2.885,75 €;2.716,00 €;2.444,40 €;271,60 €;2.172,80 €;543,20 €;1.358,00 €;1.358,00 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 500.000 - 700.000 KW;;;4.681,00 €;3.978,85 €;3.744,80 €;3.370,32 €;374,48 €;2.995,84 €;748,96 €;1.872,40 €;1.872,40 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 700.000 - 1.200.000 KW;;;6.239,00 €;5.303,15 €;4.991,20 €;4.492,08 €;499,12 €;3.992,96 €;998,24 €;2.495,60 €;2.495,60 €
ALUMBRA;3.0TD;ESMERALDA;CONS. 1.200.000 - 2.500.000 KW;;;10.116,00 €;8.598,60 €;8.092,80 €;7.283,52 €;809,28 €;6.474,24 €;1.618,56 €;4.046,40 €;4.046,40 €
ALUMBRA;3.0TD;ESMERALDA;CONS. > 2.500.000 KW;;;12.824,00 €;10.900,40 €;10.259,20 €;9.233,28 €;1.025,92 €;8.207,36 €;2.051,84 €;5.129,60 €;5.129,60 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 0 - 5.000 KW;;;123,00 €;104,55 €;98,40 €;88,56 €;9,84 €;78,72 €;19,68 €;49,20 €;49,20 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 5.000 - 10.000 KW;;;184,00 €;156,40 €;147,20 €;132,48 €;14,72 €;117,76 €;29,44 €;73,60 €;73,60 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 10.000 - 20.000 KW;;;291,00 €;247,35 €;232,80 €;209,52 €;23,28 €;186,24 €;46,56 €;116,40 €;116,40 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 20.000 - 30.000 KW;;;499,00 €;424,15 €;399,20 €;359,28 €;39,92 €;319,36 €;79,84 €;199,60 €;199,60 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 30.000 - 40.000 KW;;;561,00 €;476,85 €;448,80 €;403,92 €;44,88 €;359,04 €;89,76 €;224,40 €;224,40 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 40.000 - 50.000 KW;;;623,00 €;529,55 €;498,40 €;448,56 €;49,84 €;398,72 €;99,68 €;249,20 €;249,20 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 50.000 - 70.000 KW;;;1.139,00 €;968,15 €;911,20 €;820,08 €;91,12 €;728,96 €;182,24 €;455,60 €;455,60 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 70.000 - 100.000 KW;;;1.489,00 €;1.265,65 €;1.191,20 €;1.072,08 €;119,12 €;952,96 €;238,24 €;595,60 €;595,60 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 100.000 - 150.000 KW;;;1.986,00 €;1.688,10 €;1.588,80 €;1.429,92 €;158,88 €;1.271,04 €;317,76 €;794,40 €;794,40 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 150.000 - 200.000 KW;;;2.370,00 €;2.014,50 €;1.896,00 €;1.706,40 €;189,60 €;1.516,80 €;379,20 €;948,00 €;948,00 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 200.000 - 300.000 KW;;;3.200,00 €;2.720,00 €;2.560,00 €;2.304,00 €;256,00 €;2.048,00 €;512,00 €;1.280,00 €;1.280,00 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 300.000 - 400.000 KW;;;4.103,00 €;3.487,55 €;3.282,40 €;2.954,16 €;328,24 €;2.625,92 €;656,48 €;1.641,20 €;1.641,20 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 400.000 - 500.000 KW;;;5.007,00 €;4.255,95 €;4.005,60 €;3.605,04 €;400,56 €;3.204,48 €;801,12 €;2.002,80 €;2.002,80 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 500.000 - 700.000 KW;;;6.883,00 €;5.850,55 €;5.506,40 €;4.955,76 €;550,64 €;4.405,12 €;1.101,28 €;2.753,20 €;2.753,20 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 700.000 - 1.200.000 KW;;;8.307,00 €;7.060,95 €;6.645,60 €;5.981,04 €;664,56 €;5.316,48 €;1.329,12 €;3.322,80 €;3.322,80 €
ALUMBRA;6.1TD;ESMERALDA;CONS. 1.200.000 - 2.500.000 KW;;;13.007,00 €;11.055,95 €;10.405,60 €;9.365,04 €;1.040,56 €;8.324,48 €;2.081,12 €;5.202,80 €;5.202,80 €
ALUMBRA;6.1TD;ESMERALDA;CONS. > 2.500.000 KW;;;15.477,00 €;13.155,45 €;12.381,60 €;11.143,44 €;1.238,16 €;9.905,28 €;2.476,32 €;6.190,80 €;6.190,80 €
ALUMBRA;2.0TD;CUARZO;CONS. 0 - 5.000 KW;;;69,00 €;58,65 €;55,20 €;49,68 €;5,52 €;44,16 €;11,04 €;27,60 €;27,60 €
ALUMBRA;2.0TD;CUARZO;CONS. 5.000 - 10.000 KW;;;148,00 €;125,80 €;118,40 €;106,56 €;11,84 €;94,72 €;23,68 €;59,20 €;59,20 €
ALUMBRA;2.0TD;CUARZO;CONS. 10.000 - 20.000 KW;;;217,00 €;184,45 €;173,60 €;156,24 €;17,36 €;138,88 €;34,72 €;86,80 €;86,80 €
ALUMBRA;2.0TD;CUARZO;CONS. 20.000 - 30.000 KW;;;333,00 €;283,05 €;266,40 €;239,76 €;26,64 €;213,12 €;53,28 €;133,20 €;133,20 €
ALUMBRA;2.0TD;CUARZO;CONS. 30.000 - 40.000 KW;;;442,00 €;375,70 €;353,60 €;318,24 €;35,36 €;282,88 €;70,72 €;176,80 €;176,80 €
ALUMBRA;2.0TD;CUARZO;CONS. 40.000 - 50.000 KW;;;553,00 €;470,05 €;442,40 €;398,16 €;44,24 €;353,92 €;88,48 €;221,20 €;221,20 €
ALUMBRA;2.0TD;CUARZO;CONS. 50.000 - 70.000 KW;;;653,00 €;555,05 €;522,40 €;470,16 €;52,24 €;417,92 €;104,48 €;261,20 €;261,20 €
ALUMBRA;2.0TD;CUARZO;CONS. 70.000 - 100.000 KW;;;752,00 €;639,20 €;601,60 €;541,44 €;60,16 €;481,28 €;120,32 €;300,80 €;300,80 €
ALUMBRA;2.0TD;CUARZO;CONS. > 100.000 KW;;;929,00 €;789,65 €;743,20 €;668,88 €;74,32 €;594,56 €;148,64 €;371,60 €;371,60 €
ALUMBRA;3.0TD;CUARZO;CONS. 0 - 5.000 KW;;;162,00 €;137,70 €;129,60 €;116,64 €;12,96 €;103,68 €;25,92 €;64,80 €;64,80 €
ALUMBRA;3.0TD;CUARZO;CONS. 5.000 - 10.000 KW;;;213,00 €;181,05 €;170,40 €;153,36 €;17,04 €;136,32 €;34,08 €;85,20 €;85,20 €
ALUMBRA;3.0TD;CUARZO;CONS. 10.000 - 20.000 KW;;;303,00 €;257,55 €;242,40 €;218,16 €;24,24 €;193,92 €;48,48 €;121,20 €;121,20 €
ALUMBRA;3.0TD;CUARZO;CONS. 20.000 - 30.000 KW;;;448,00 €;380,80 €;358,40 €;322,56 €;35,84 €;286,72 €;71,68 €;179,20 €;179,20 €
ALUMBRA;3.0TD;CUARZO;CONS. 30.000 - 40.000 KW;;;564,00 €;479,40 €;451,20 €;406,08 €;45,12 €;360,96 €;90,24 €;225,60 €;225,60 €
ALUMBRA;3.0TD;CUARZO;CONS. 40.000 - 50.000 KW;;;629,00 €;534,65 €;503,20 €;452,88 €;50,32 €;402,56 €;100,64 €;251,60 €;251,60 €
ALUMBRA;3.0TD;CUARZO;CONS. 50.000 - 70.000 KW;;;738,00 €;627,30 €;590,40 €;531,36 €;59,04 €;472,32 €;118,08 €;295,20 €;295,20 €
ALUMBRA;3.0TD;CUARZO;CONS. 70.000 - 100.000 KW;;;1.020,00 €;867,00 €;816,00 €;734,40 €;81,60 €;652,80 €;163,20 €;408,00 €;408,00 €
ALUMBRA;3.0TD;CUARZO;CONS. 100.000 - 150.000 KW;;;1.241,00 €;1.054,85 €;992,80 €;893,52 €;99,28 €;794,24 €;198,56 €;496,40 €;496,40 €
ALUMBRA;3.0TD;CUARZO;CONS. 150.000 - 200.000 KW;;;1.398,00 €;1.188,30 €;1.118,40 €;1.006,56 €;111,84 €;894,72 €;223,68 €;559,20 €;559,20 €
ALUMBRA;3.0TD;CUARZO;CONS. 200.000 - 300.000 KW;;;1.650,00 €;1.402,50 €;1.320,00 €;1.188,00 €;132,00 €;1.056,00 €;264,00 €;660,00 €;660,00 €
ALUMBRA;3.0TD;CUARZO;CONS. 300.000 - 400.000 KW;;;2.047,00 €;1.739,95 €;1.637,60 €;1.473,84 €;163,76 €;1.310,08 €;327,52 €;818,80 €;818,80 €
ALUMBRA;3.0TD;CUARZO;CONS. 400.000 - 500.000 KW;;;2.444,00 €;2.077,40 €;1.955,20 €;1.759,68 €;195,52 €;1.564,16 €;391,04 €;977,60 €;977,60 €
ALUMBRA;3.0TD;CUARZO;CONS. 500.000 - 700.000 KW;;;3.435,00 €;2.919,75 €;2.748,00 €;2.473,20 €;274,80 €;2.198,40 €;549,60 €;1.374,00 €;1.374,00 €
ALUMBRA;3.0TD;CUARZO;CONS. 700.000 - 1.200.000 KW;;;4.762,00 €;4.047,70 €;3.809,60 €;3.428,64 €;380,96 €;3.047,68 €;761,92 €;1.904,80 €;1.904,80 €
ALUMBRA;3.0TD;CUARZO;CONS. 1.200.000 - 2.500.000 KW;;;7.903,00 €;6.717,55 €;6.322,40 €;5.690,16 €;632,24 €;5.057,92 €;1.264,48 €;3.161,20 €;3.161,20 €
ALUMBRA;3.0TD;CUARZO;CONS. > 2.500.000 KW;;;8.844,00 €;7.517,40 €;7.075,20 €;6.367,68 €;707,52 €;5.660,16 €;1.415,04 €;3.537,60 €;3.537,60 €
ALUMBRA;6.1TD;CUARZO;CONS. 0 - 5.000 KW;;;83,00 €;70,55 €;66,40 €;59,76 €;6,64 €;53,12 €;13,28 €;33,20 €;33,20 €
ALUMBRA;6.1TD;CUARZO;CONS. 5.000 - 10.000 KW;;;134,00 €;113,90 €;107,20 €;96,48 €;10,72 €;85,76 €;21,44 €;53,60 €;53,60 €
ALUMBRA;6.1TD;CUARZO;CONS. 10.000 - 20.000 KW;;;221,00 €;187,85 €;176,80 €;159,12 €;17,68 €;141,44 €;35,36 €;88,40 €;88,40 €
ALUMBRA;6.1TD;CUARZO;CONS. 20.000 - 30.000 KW;;;377,00 €;320,45 €;301,60 €;271,44 €;30,16 €;241,28 €;60,32 €;150,80 €;150,80 €
ALUMBRA;6.1TD;CUARZO;CONS. 30.000 - 40.000 KW;;;429,00 €;364,65 €;343,20 €;308,88 €;34,32 €;274,56 €;68,64 €;171,60 €;171,60 €
ALUMBRA;6.1TD;CUARZO;CONS. 40.000 - 50.000 KW;;;481,00 €;408,85 €;384,80 €;346,32 €;38,48 €;307,84 €;76,96 €;192,40 €;192,40 €
ALUMBRA;6.1TD;CUARZO;CONS. 50.000 - 70.000 KW;;;859,00 €;730,15 €;687,20 €;618,48 €;68,72 €;549,76 €;137,44 €;343,60 €;343,60 €
ALUMBRA;6.1TD;CUARZO;CONS. 70.000 - 100.000 KW;;;1.141,00 €;969,85 €;912,80 €;821,52 €;91,28 €;730,24 €;182,56 €;456,40 €;456,40 €
ALUMBRA;6.1TD;CUARZO;CONS. 100.000 - 150.000 KW;;;1.518,00 €;1.290,30 €;1.214,40 €;1.092,96 €;121,44 €;971,52 €;242,88 €;607,20 €;607,20 €
ALUMBRA;6.1TD;CUARZO;CONS. 150.000 - 200.000 KW;;;1.847,00 €;1.569,95 €;1.477,60 €;1.329,84 €;147,76 €;1.182,08 €;295,52 €;738,80 €;738,80 €
ALUMBRA;6.1TD;CUARZO;CONS. 200.000 - 300.000 KW;;;2.491,00 €;2.117,35 €;1.992,80 €;1.793,52 €;199,28 €;1.594,24 €;398,56 €;996,40 €;996,40 €
ALUMBRA;6.1TD;CUARZO;CONS. 300.000 - 400.000 KW;;;3.203,00 €;2.722,55 €;2.562,40 €;2.306,16 €;256,24 €;2.049,92 €;512,48 €;1.281,20 €;1.281,20 €
ALUMBRA;6.1TD;CUARZO;CONS. 400.000 - 500.000 KW;;;3.914,00 €;3.326,90 €;3.131,20 €;2.818,08 €;313,12 €;2.504,96 €;626,24 €;1.565,60 €;1.565,60 €
ALUMBRA;6.1TD;CUARZO;CONS. 500.000 - 700.000 KW;;;5.502,00 €;4.676,70 €;4.401,60 €;3.961,44 €;440,16 €;3.521,28 €;880,32 €;2.200,80 €;2.200,80 €
ALUMBRA;6.1TD;CUARZO;CONS. 700.000 - 1.200.000 KW;;;6.706,00 €;5.700,10 €;5.364,80 €;4.828,32 €;536,48 €;4.291,84 €;1.072,96 €;2.682,40 €;2.682,40 €
ALUMBRA;6.1TD;CUARZO;CONS. 1.200.000 - 2.500.000 KW;;;10.684,00 €;9.081,40 €;8.547,20 €;7.692,48 €;854,72 €;6.837,76 €;1.709,44 €;4.273,60 €;4.273,60 €
ALUMBRA;6.1TD;CUARZO;CONS. > 2.500.000 KW;;;12.824,00 €;10.900,40 €;10.259,20 €;9.233,28 €;1.025,92 €;8.207,36 €;2.051,84 €;5.129,60 €;5.129,60 €
ALUMBRA;2.0TD;GRANATE;CONS. 0 - 5.000 KW;;;12,00 €;10,20 €;9,60 €;8,64 €;0,96 €;7,68 €;1,92 €;4,80 €;4,80 €
ALUMBRA;2.0TD;GRANATE;CONS. 5.000 - 10.000 KW;;;43,00 €;36,55 €;34,40 €;30,96 €;3,44 €;27,52 €;6,88 €;17,20 €;17,20 €
ALUMBRA;2.0TD;GRANATE;CONS. 10.000 - 20.000 KW;;;73,00 €;62,05 €;58,40 €;52,56 €;5,84 €;46,72 €;11,68 €;29,20 €;29,20 €
ALUMBRA;2.0TD;GRANATE;CONS. 20.000 - 30.000 KW;;;107,00 €;90,95 €;85,60 €;77,04 €;8,56 €;68,48 €;17,12 €;42,80 €;42,80 €
ALUMBRA;2.0TD;GRANATE;CONS. 30.000 - 40.000 KW;;;119,00 €;101,15 €;95,20 €;85,68 €;9,52 €;76,16 €;19,04 €;47,60 €;47,60 €
ALUMBRA;2.0TD;GRANATE;CONS. 40.000 - 50.000 KW;;;135,00 €;114,75 €;108,00 €;97,20 €;10,80 €;86,40 €;21,60 €;54,00 €;54,00 €
ALUMBRA;2.0TD;GRANATE;CONS. 50.000 - 70.000 KW;;;198,00 €;168,30 €;158,40 €;142,56 €;15,84 €;126,72 €;31,68 €;79,20 €;79,20 €
ALUMBRA;2.0TD;GRANATE;CONS. 70.000 - 100.000 KW;;;239,00 €;203,15 €;191,20 €;172,08 €;19,12 €;152,96 €;38,24 €;95,60 €;95,60 €
ALUMBRA;2.0TD;GRANATE;CONS. > 100.000 KW;;;299,00 €;254,15 €;239,20 €;215,28 €;23,92 €;191,36 €;47,84 €;119,60 €;119,60 €
ALUMBRA;3.0TD;GRANATE;CONS. 0 - 5.000 KW;;;9,00 €;7,65 €;7,20 €;6,48 €;0,72 €;5,76 €;1,44 €;3,60 €;3,60 €
ALUMBRA;3.0TD;GRANATE;CONS. 5.000 - 10.000 KW;;;41,00 €;34,85 €;32,80 €;29,52 €;3,28 €;26,24 €;6,56 €;16,40 €;16,40 €
ALUMBRA;3.0TD;GRANATE;CONS. 10.000 - 20.000 KW;;;77,00 €;65,45 €;61,60 €;55,44 €;6,16 €;49,28 €;12,32 €;30,80 €;30,80 €
ALUMBRA;3.0TD;GRANATE;CONS. 20.000 - 30.000 KW;;;148,00 €;125,80 €;118,40 €;106,56 €;11,84 €;94,72 €;23,68 €;59,20 €;59,20 €
ALUMBRA;3.0TD;GRANATE;CONS. 30.000 - 40.000 KW;;;189,00 €;160,65 €;151,20 €;136,08 €;15,12 €;120,96 €;30,24 €;75,60 €;75,60 €
ALUMBRA;3.0TD;GRANATE;CONS. 40.000 - 50.000 KW;;;229,00 €;194,65 €;183,20 €;164,88 €;18,32 €;146,56 €;36,64 €;91,60 €;91,60 €
ALUMBRA;3.0TD;GRANATE;CONS. 50.000 - 70.000 KW;;;338,00 €;287,30 €;270,40 €;243,36 €;27,04 €;216,32 €;54,08 €;135,20 €;135,20 €
ALUMBRA;3.0TD;GRANATE;CONS. 70.000 - 100.000 KW;;;450,00 €;382,50 €;360,00 €;324,00 €;36,00 €;288,00 €;72,00 €;180,00 €;180,00 €
ALUMBRA;3.0TD;GRANATE;CONS. 100.000 - 150.000 KW;;;637,00 €;541,45 €;509,60 €;458,64 €;50,96 €;407,68 €;101,92 €;254,80 €;254,80 €
ALUMBRA;3.0TD;GRANATE;CONS. 150.000 - 200.000 KW;;;881,00 €;748,85 €;704,80 €;634,32 €;70,48 €;563,84 €;140,96 €;352,40 €;352,40 €
ALUMBRA;3.0TD;GRANATE;CONS. 200.000 - 300.000 KW;;;1.113,00 €;946,05 €;890,40 €;801,36 €;89,04 €;712,32 €;178,08 €;445,20 €;445,20 €
ALUMBRA;3.0TD;GRANATE;CONS. 300.000 - 400.000 KW;;;1.461,00 €;1.241,85 €;1.168,80 €;1.051,92 €;116,88 €;935,04 €;233,76 €;584,40 €;584,40 €
ALUMBRA;3.0TD;GRANATE;CONS. 400.000 - 500.000 KW;;;1.809,00 €;1.537,65 €;1.447,20 €;1.302,48 €;144,72 €;1.157,76 €;289,44 €;723,60 €;723,60 €
ALUMBRA;3.0TD;GRANATE;CONS. 500.000 - 700.000 KW;;;2.653,00 €;2.255,05 €;2.122,40 €;1.910,16 €;212,24 €;1.697,92 €;424,48 €;1.061,20 €;1.061,20 €
ALUMBRA;3.0TD;GRANATE;CONS. 700.000 - 1.200.000 KW;;;3.980,00 €;3.383,00 €;3.184,00 €;2.865,60 €;318,40 €;2.547,20 €;636,80 €;1.592,00 €;1.592,00 €
ALUMBRA;3.0TD;GRANATE;CONS. 1.200.000 - 2.500.000 KW;;;6.898,00 €;5.863,30 €;5.518,40 €;4.966,56 €;551,84 €;4.414,72 €;1.103,68 €;2.759,20 €;2.759,20 €
ALUMBRA;3.0TD;GRANATE;CONS. > 2.500.000 KW;;;7.871,00 €;6.690,35 €;6.296,80 €;5.667,12 €;629,68 €;5.037,44 €;1.259,36 €;3.148,40 €;3.148,40 €
ALUMBRA;6.1TD;GRANATE;CONS. 0 - 5.000 KW;;;6,00 €;5,10 €;4,80 €;4,32 €;0,48 €;3,84 €;0,96 €;2,40 €;2,40 €
ALUMBRA;6.1TD;GRANATE;CONS. 5.000 - 10.000 KW;;;55,00 €;46,75 €;44,00 €;39,60 €;4,40 €;35,20 €;8,80 €;22,00 €;22,00 €
ALUMBRA;6.1TD;GRANATE;CONS. 10.000 - 20.000 KW;;;128,00 €;108,80 €;102,40 €;92,16 €;10,24 €;81,92 €;20,48 €;51,20 €;51,20 €
ALUMBRA;6.1TD;GRANATE;CONS. 20.000 - 30.000 KW;;;208,00 €;176,80 €;166,40 €;149,76 €;16,64 €;133,12 €;33,28 €;83,20 €;83,20 €
ALUMBRA;6.1TD;GRANATE;CONS. 30.000 - 40.000 KW;;;259,00 €;220,15 €;207,20 €;186,48 €;20,72 €;165,76 €;41,44 €;103,60 €;103,60 €
ALUMBRA;6.1TD;GRANATE;CONS. 40.000 - 50.000 KW;;;309,00 €;262,65 €;247,20 €;222,48 €;24,72 €;197,76 €;49,44 €;123,60 €;123,60 €
ALUMBRA;6.1TD;GRANATE;CONS. 50.000 - 70.000 KW;;;438,00 €;372,30 €;350,40 €;315,36 €;35,04 €;280,32 €;70,08 €;175,20 €;175,20 €
ALUMBRA;6.1TD;GRANATE;CONS. 70.000 - 100.000 KW;;;652,00 €;554,20 €;521,60 €;469,44 €;52,16 €;417,28 €;104,32 €;260,80 €;260,80 €
ALUMBRA;6.1TD;GRANATE;CONS. 100.000 - 150.000 KW;;;914,00 €;776,90 €;731,20 €;658,08 €;73,12 €;584,96 €;146,24 €;365,60 €;365,60 €
ALUMBRA;6.1TD;GRANATE;CONS. 150.000 - 200.000 KW;;;1.258,00 €;1.069,30 €;1.006,40 €;905,76 €;100,64 €;805,12 €;201,28 €;503,20 €;503,20 €
ALUMBRA;6.1TD;GRANATE;CONS. 200.000 - 300.000 KW;;;1.690,00 €;1.436,50 €;1.352,00 €;1.216,80 €;135,20 €;1.081,60 €;270,40 €;676,00 €;676,00 €
ALUMBRA;6.1TD;GRANATE;CONS. 300.000 - 400.000 KW;;;2.203,00 €;1.872,55 €;1.762,40 €;1.586,16 €;176,24 €;1.409,92 €;352,48 €;881,20 €;881,20 €
ALUMBRA;6.1TD;GRANATE;CONS. 400.000 - 500.000 KW;;;2.716,00 €;2.308,60 €;2.172,80 €;1.955,52 €;217,28 €;1.738,24 €;434,56 €;1.086,40 €;1.086,40 €
ALUMBRA;6.1TD;GRANATE;CONS. 500.000 - 700.000 KW;;;4.303,00 €;3.657,55 €;3.442,40 €;3.098,16 €;344,24 €;2.753,92 €;688,48 €;1.721,20 €;1.721,20 €
ALUMBRA;6.1TD;GRANATE;CONS. 700.000 - 1.200.000 KW;;;5.509,00 €;4.682,65 €;4.407,20 €;3.966,48 €;440,72 €;3.525,76 €;881,44 €;2.203,60 €;2.203,60 €
ALUMBRA;6.1TD;GRANATE;CONS. 1.200.000 - 2.500.000 KW;;;9.485,00 €;8.062,25 €;7.588,00 €;6.829,20 €;758,80 €;6.070,40 €;1.517,60 €;3.794,00 €;3.794,00 €
ALUMBRA;6.1TD;GRANATE;CONS. > 2.500.000 KW;;;11.055,00 €;9.396,75 €;8.844,00 €;7.959,60 €;884,40 €;7.075,20 €;1.768,80 €;4.422,00 €;4.422,00 €
ALUMBRA;2.0TD;UNICA;;;;140,00 €;119,00 €;112,00 €;100,80 €;11,20 €;89,60 €;22,40 €;56,00 €;56,00 €
