comercializadora;tarifa_acceso;tarifa_comercial;rango;mantenimiento;comision_variable;comision_fija;canal_preferente;canal;comercial_i;jefe_equipo_i;comercial_ii;jefe_equipo_ii;comercial_iii;jefe_equipo_iii
PLENITUDE;3.0TD;FACIL PRIME;Cons. 700.000 - 1.200.000 kW;;;3.680,00 €;3.128,00 €;2.944,00 €;2.649,60 €;294,40 €;2.355,20 €;588,80 €;1.472,00 €;1.472,00 €
PLENITUDE;3.0TD;FACIL PRIME;Cons. > 1.200.000 kW;;;4.025,00 €;3.421,25 €;3.220,00 €;2.898,00 €;322,00 €;2.576,00 €;644,00 €;1.610,00 €;1.610,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 0 - 10.000 kW;;;138,00 €;117,30 €;110,40 €;99,36 €;11,04 €;88,32 €;22,08 €;55,20 €;55,20 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 10.000 - 20.000 kW;;;173,00 €;147,05 €;138,40 €;124,56 €;13,84 €;110,72 €;27,68 €;69,20 €;69,20 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 20.000 - 30.000 kW;;;207,00 €;175,95 €;165,60 €;149,04 €;16,56 €;132,48 €;33,12 €;82,80 €;82,80 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 30.000 - 40.000 kW;;;253,00 €;215,05 €;202,40 €;182,16 €;20,24 €;161,92 €;40,48 €;101,20 €;101,20 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 40.000 - 50.000 kW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 50.000 - 70.000 kW;;;460,00 €;391,00 €;368,00 €;331,20 €;36,80 €;294,40 €;73,60 €;184,00 €;184,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 70.000 - 100.000 kW;;;575,00 €;488,75 €;460,00 €;414,00 €;46,00 €;368,00 €;92,00 €;230,00 €;230,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 100.000 - 150.000kW;;;690,00 €;586,50 €;552,00 €;496,80 €;55,20 €;441,60 €;110,40 €;276,00 €;276,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 150.000 - 200.000 kW;;;863,00 €;733,55 €;690,40 €;621,36 €;69,04 €;552,32 €;138,08 €;345,20 €;345,20 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 200.000 - 300.000 kW;;;978,00 €;831,30 €;782,40 €;704,16 €;78,24 €;625,92 €;156,48 €;391,20 €;391,20 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 300.000 - 400.000 kW;;;1.150,00 €;977,50 €;920,00 €;828,00 €;92,00 €;736,00 €;184,00 €;460,00 €;460,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 400.000 - 500.000 kW;;;1.725,00 €;1.466,25 €;1.380,00 €;1.242,00 €;138,00 €;1.104,00 €;276,00 €;690,00 €;690,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 500.000 - 700.000 kW;;;2.530,00 €;2.150,50 €;2.024,00 €;1.821,60 €;202,40 €;1.619,20 €;404,80 €;1.012,00 €;1.012,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. 700.000 - 1.200.000 kW;;;2.875,00 €;2.443,75 €;2.300,00 €;2.070,00 €;230,00 €;1.840,00 €;460,00 €;1.150,00 €;1.150,00 €
PLENITUDE;3.0TD;TU COMUNIDAD;Cons. > 1.200.000 kW;;;3.450,00 €;2.932,50 €;2.760,00 €;2.484,00 €;276,00 €;2.208,00 €;552,00 €;1.380,00 €;1.380,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 0 - 10.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 10.000 - 20.000 kW;;;253,00 €;215,05 €;202,40 €;182,16 €;20,24 €;161,92 €;40,48 €;101,20 €;101,20 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 20.000 - 30.000 kW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 30.000 - 40.000 kW;;;403,00 €;342,55 €;322,40 €;290,16 €;32,24 €;257,92 €;64,48 €;161,20 €;161,20 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 40.000 - 50.000 kW;;;460,00 €;391,00 €;368,00 €;331,20 €;36,80 €;294,40 €;73,60 €;184,00 €;184,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 50.000 - 70.000 kW;;;575,00 €;488,75 €;460,00 €;414,00 €;46,00 €;368,00 €;92,00 €;230,00 €;230,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 70.000 - 100.000 kW;;;920,00 €;782,00 €;736,00 €;662,40 €;73,60 €;588,80 €;147,20 €;368,00 €;368,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 100.000 - 150.000kW;;;1.035,00 €;879,75 €;828,00 €;745,20 €;82,80 €;662,40 €;165,60 €;414,00 €;414,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 150.000 - 200.000 kW;;;1.380,00 €;1.173,00 €;1.104,00 €;993,60 €;110,40 €;883,20 €;220,80 €;552,00 €;552,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 200.000 - 300.000 kW;;;1.840,00 €;1.564,00 €;1.472,00 €;1.324,80 €;147,20 €;1.177,60 €;294,40 €;736,00 €;736,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 300.000 - 400.000 kW;;;2.530,00 €;2.150,50 €;2.024,00 €;1.821,60 €;202,40 €;1.619,20 €;404,80 €;1.012,00 €;1.012,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 400.000 - 500.000 kW;;;3.220,00 €;2.737,00 €;2.576,00 €;2.318,40 €;257,60 €;2.060,80 €;515,20 €;1.288,00 €;1.288,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 500.000 - 700.000 kW;;;3.680,00 €;3.128,00 €;2.944,00 €;2.649,60 €;294,40 €;2.355,20 €;588,80 €;1.472,00 €;1.472,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. 700.000 - 1.200.000 kW;;;4.370,00 €;3.714,50 €;3.496,00 €;3.146,40 €;349,60 €;2.796,80 €;699,20 €;1.748,00 €;1.748,00 €
PLENITUDE;3.0TD;FACIL POWER+ GREEN;Cons. > 1.200.000 kW;;;4.600,00 €;3.910,00 €;3.680,00 €;3.312,00 €;368,00 €;2.944,00 €;736,00 €;1.840,00 €;1.840,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 0 - 10.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 10.000 - 20.000 kW;;;253,00 €;215,05 €;202,40 €;182,16 €;20,24 €;161,92 €;40,48 €;101,20 €;101,20 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 20.000 - 30.000 kW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 30.000 - 40.000 kW;;;403,00 €;342,55 €;322,40 €;290,16 €;32,24 €;257,92 €;64,48 €;161,20 €;161,20 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 40.000 - 50.000 kW;;;460,00 €;391,00 €;368,00 €;331,20 €;36,80 €;294,40 €;73,60 €;184,00 €;184,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 50.000 - 70.000 kW;;;575,00 €;488,75 €;460,00 €;414,00 €;46,00 €;368,00 €;92,00 €;230,00 €;230,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 70.000 - 100.000 kW;;;920,00 €;782,00 €;736,00 €;662,40 €;73,60 €;588,80 €;147,20 €;368,00 €;368,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 100.000 - 150.000kW;;;1.035,00 €;879,75 €;828,00 €;745,20 €;82,80 €;662,40 €;165,60 €;414,00 €;414,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 150.000 - 200.000 kW;;;1.380,00 €;1.173,00 €;1.104,00 €;993,60 €;110,40 €;883,20 €;220,80 €;552,00 €;552,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 200.000 - 300.000 kW;;;1.840,00 €;1.564,00 €;1.472,00 €;1.324,80 €;147,20 €;1.177,60 €;294,40 €;736,00 €;736,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 300.000 - 400.000 kW;;;2.530,00 €;2.150,50 €;2.024,00 €;1.821,60 €;202,40 €;1.619,20 €;404,80 €;1.012,00 €;1.012,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 400.000 - 500.000 kW;;;3.220,00 €;2.737,00 €;2.576,00 €;2.318,40 €;257,60 €;2.060,80 €;515,20 €;1.288,00 €;1.288,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 500.000 - 700.000 kW;;;3.680,00 €;3.128,00 €;2.944,00 €;2.649,60 €;294,40 €;2.355,20 €;588,80 €;1.472,00 €;1.472,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. 700.000 - 1.200.000 kW;;;4.370,00 €;3.714,50 €;3.496,00 €;3.146,40 €;349,60 €;2.796,80 €;699,20 €;1.748,00 €;1.748,00 €
PLENITUDE;3.0TD;FACIL ENERGY+ GREEN;Cons. > 1.200.000 kW;;;4.600,00 €;3.910,00 €;3.680,00 €;3.312,00 €;368,00 €;2.944,00 €;736,00 €;1.840,00 €;1.840,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 0 - 10.000 kW;;;138,00 €;117,30 €;110,40 €;99,36 €;11,04 €;88,32 €;22,08 €;55,20 €;55,20 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 10.000 - 20.000 kW;;;173,00 €;147,05 €;138,40 €;124,56 €;13,84 €;110,72 €;27,68 €;69,20 €;69,20 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 20.000 - 30.000 kW;;;207,00 €;175,95 €;165,60 €;149,04 €;16,56 €;132,48 €;33,12 €;82,80 €;82,80 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 30.000 - 40.000 kW;;;253,00 €;215,05 €;202,40 €;182,16 €;20,24 €;161,92 €;40,48 €;101,20 €;101,20 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 40.000 - 50.000 kW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 50.000 - 70.000 kW;;;460,00 €;391,00 €;368,00 €;331,20 €;36,80 €;294,40 €;73,60 €;184,00 €;184,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 70.000 - 100.000 kW;;;575,00 €;488,75 €;460,00 €;414,00 €;46,00 €;368,00 €;92,00 €;230,00 €;230,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 100.000 - 150.000kW;;;690,00 €;586,50 €;552,00 €;496,80 €;55,20 €;441,60 €;110,40 €;276,00 €;276,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 150.000 - 200.000 kW;;;863,00 €;733,55 €;690,40 €;621,36 €;69,04 €;552,32 €;138,08 €;345,20 €;345,20 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 200.000 - 300.000 kW;;;978,00 €;831,30 €;782,40 €;704,16 €;78,24 €;625,92 €;156,48 €;391,20 €;391,20 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 300.000 - 400.000 kW;;;1.150,00 €;977,50 €;920,00 €;828,00 €;92,00 €;736,00 €;184,00 €;460,00 €;460,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 400.000 - 500.000 kW;;;1.725,00 €;1.466,25 €;1.380,00 €;1.242,00 €;138,00 €;1.104,00 €;276,00 €;690,00 €;690,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 500.000 - 700.000 kW;;;2.530,00 €;2.150,50 €;2.024,00 €;1.821,60 €;202,40 €;1.619,20 €;404,80 €;1.012,00 €;1.012,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. 700.000 - 1.200.000 kW;;;2.875,00 €;2.443,75 €;2.300,00 €;2.070,00 €;230,00 €;1.840,00 €;460,00 €;1.150,00 €;1.150,00 €
PLENITUDE;3.0TD;FACIL POWER GREEN;Cons. > 1.200.000 kW;;;3.450,00 €;2.932,50 €;2.760,00 €;2.484,00 €;276,00 €;2.208,00 €;552,00 €;1.380,00 €;1.380,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 0 - 10.000 kW;;;138,00 €;117,30 €;110,40 €;99,36 €;11,04 €;88,32 €;22,08 €;55,20 €;55,20 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 10.000 - 20.000 kW;;;173,00 €;147,05 €;138,40 €;124,56 €;13,84 €;110,72 €;27,68 €;69,20 €;69,20 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 20.000 - 30.000 kW;;;207,00 €;175,95 €;165,60 €;149,04 €;16,56 €;132,48 €;33,12 €;82,80 €;82,80 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 30.000 - 40.000 kW;;;253,00 €;215,05 €;202,40 €;182,16 €;20,24 €;161,92 €;40,48 €;101,20 €;101,20 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 40.000 - 50.000 kW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 50.000 - 70.000 kW;;;460,00 €;391,00 €;368,00 €;331,20 €;36,80 €;294,40 €;73,60 €;184,00 €;184,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 70.000 - 100.000 kW;;;575,00 €;488,75 €;460,00 €;414,00 €;46,00 €;368,00 €;92,00 €;230,00 €;230,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 100.000 - 150.000kW;;;690,00 €;586,50 €;552,00 €;496,80 €;55,20 €;441,60 €;110,40 €;276,00 €;276,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 150.000 - 200.000 kW;;;863,00 €;733,55 €;690,40 €;621,36 €;69,04 €;552,32 €;138,08 €;345,20 €;345,20 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 200.000 - 300.000 kW;;;978,00 €;831,30 €;782,40 €;704,16 €;78,24 €;625,92 €;156,48 €;391,20 €;391,20 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 300.000 - 400.000 kW;;;1.150,00 €;977,50 €;920,00 €;828,00 €;92,00 €;736,00 €;184,00 €;460,00 €;460,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 400.000 - 500.000 kW;;;1.725,00 €;1.466,25 €;1.380,00 €;1.242,00 €;138,00 €;1.104,00 €;276,00 €;690,00 €;690,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 500.000 - 700.000 kW;;;2.530,00 €;2.150,50 €;2.024,00 €;1.821,60 €;202,40 €;1.619,20 €;404,80 €;1.012,00 €;1.012,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. 700.000 - 1.200.000 kW;;;2.875,00 €;2.443,75 €;2.300,00 €;2.070,00 €;230,00 €;1.840,00 €;460,00 €;1.150,00 €;1.150,00 €
PLENITUDE;3.0TD;FACIL ENERGY GREEN;Cons. > 1.200.000 kW;;;3.450,00 €;2.932,50 €;2.760,00 €;2.484,00 €;276,00 €;2.208,00 €;552,00 €;1.380,00 €;1.380,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 0 - 10.000 kW;;;173,00 €;147,05 €;138,40 €;124,56 €;13,84 €;110,72 €;27,68 €;69,20 €;69,20 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 10.000 - 20.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 20.000 - 30.000 kW;;;253,00 €;215,05 €;202,40 €;182,16 €;20,24 €;161,92 €;40,48 €;101,20 €;101,20 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 30.000 - 40.000 kW;;;345,00 €;293,25 €;276,00 €;248,40 €;27,60 €;220,80 €;55,20 €;138,00 €;138,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 40.000 - 50.000 kW;;;403,00 €;342,55 €;322,40 €;290,16 €;32,24 €;257,92 €;64,48 €;161,20 €;161,20 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 50.000 - 70.000 kW;;;518,00 €;440,30 €;414,40 €;372,96 €;41,44 €;331,52 €;82,88 €;207,20 €;207,20 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 70.000 - 100.000 kW;;;805,00 €;684,25 €;644,00 €;579,60 €;64,40 €;515,20 €;128,80 €;322,00 €;322,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 100.000 - 150.000kW;;;920,00 €;782,00 €;736,00 €;662,40 €;73,60 €;588,80 €;147,20 €;368,00 €;368,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 150.000 - 200.000 kW;;;1.150,00 €;977,50 €;920,00 €;828,00 €;92,00 €;736,00 €;184,00 €;460,00 €;460,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 200.000 - 300.000 kW;;;1.610,00 €;1.368,50 €;1.288,00 €;1.159,20 €;128,80 €;1.030,40 €;257,60 €;644,00 €;644,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 300.000 - 400.000 kW;;;2.300,00 €;1.955,00 €;1.840,00 €;1.656,00 €;184,00 €;1.472,00 €;368,00 €;920,00 €;920,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 400.000 - 500.000 kW;;;2.875,00 €;2.443,75 €;2.300,00 €;2.070,00 €;230,00 €;1.840,00 €;460,00 €;1.150,00 €;1.150,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 500.000 - 700.000 kW;;;3.450,00 €;2.932,50 €;2.760,00 €;2.484,00 €;276,00 €;2.208,00 €;552,00 €;1.380,00 €;1.380,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. 700.000 - 1.200.000 kW;;;3.680,00 €;3.128,00 €;2.944,00 €;2.649,60 €;294,40 €;2.355,20 €;588,80 €;1.472,00 €;1.472,00 €
PLENITUDE;3.0TD;FACIL PRIME GREEN;Cons. > 1.200.000 kW;;;4.025,00 €;3.421,25 €;3.220,00 €;2.898,00 €;322,00 €;2.576,00 €;644,00 €;1.610,00 €;1.610,00 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 0 - 1.000 kW;;;92,00 €;78,20 €;73,60 €;66,24 €;7,36 €;58,88 €;14,72 €;36,80 €;36,80 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 1.000 - 2.000 kW;;;97,00 €;82,45 €;77,60 €;69,84 €;7,76 €;62,08 €;15,52 €;38,80 €;38,80 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 2.000 - 5.000 kW;;;121,00 €;102,85 €;96,80 €;87,12 €;9,68 €;77,44 €;19,36 €;48,40 €;48,40 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 5.000 - 10.000 kW;;;190,00 €;161,50 €;152,00 €;136,80 €;15,20 €;121,60 €;30,40 €;76,00 €;76,00 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 10.000 - 20.000 kW;;;283,00 €;240,55 €;226,40 €;203,76 €;22,64 €;181,12 €;45,28 €;113,20 €;113,20 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 20.000 - 30.000 kW;;;531,00 €;451,35 €;424,80 €;382,32 €;42,48 €;339,84 €;84,96 €;212,40 €;212,40 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 30.000 - 40.000 kW;;;682,00 €;579,70 €;545,60 €;491,04 €;54,56 €;436,48 €;109,12 €;272,80 €;272,80 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 40.000 - 50.000 kW;;;798,00 €;678,30 €;638,40 €;574,56 €;63,84 €;510,72 €;127,68 €;319,20 €;319,20 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 50.000 - 70.000 kW;;;1.040,00 €;884,00 €;832,00 €;748,80 €;83,20 €;665,60 €;166,40 €;416,00 €;416,00 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. 70.000 - 100.000 kW;;;1.386,00 €;1.178,10 €;1.108,80 €;997,92 €;110,88 €;887,04 €;221,76 €;554,40 €;554,40 €
PLENITUDE;2.0TD;POWER+ Index GREEN;Cons. >100.000 kW;;;1.906,00 €;1.620,10 €;1.524,80 €;1.372,32 €;152,48 €;1.219,84 €;304,96 €;762,40 €;762,40 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 0 - 1.000 kW;;;92,00 €;78,20 €;73,60 €;66,24 €;7,36 €;58,88 €;14,72 €;36,80 €;36,80 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 1.000 - 2.000 kW;;;97,00 €;82,45 €;77,60 €;69,84 €;7,76 €;62,08 €;15,52 €;38,80 €;38,80 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 2.000 - 5.000 kW;;;121,00 €;102,85 €;96,80 €;87,12 €;9,68 €;77,44 €;19,36 €;48,40 €;48,40 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 5.000 - 10.000 kW;;;190,00 €;161,50 €;152,00 €;136,80 €;15,20 €;121,60 €;30,40 €;76,00 €;76,00 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 10.000 - 20.000 kW;;;283,00 €;240,55 €;226,40 €;203,76 €;22,64 €;181,12 €;45,28 €;113,20 €;113,20 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 20.000 - 30.000 kW;;;531,00 €;451,35 €;424,80 €;382,32 €;42,48 €;339,84 €;84,96 €;212,40 €;212,40 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 30.000 - 40.000 kW;;;682,00 €;579,70 €;545,60 €;491,04 €;54,56 €;436,48 €;109,12 €;272,80 €;272,80 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 40.000 - 50.000 kW;;;798,00 €;678,30 €;638,40 €;574,56 €;63,84 €;510,72 €;127,68 €;319,20 €;319,20 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 50.000 - 70.000 kW;;;1.040,00 €;884,00 €;832,00 €;748,80 €;83,20 €;665,60 €;166,40 €;416,00 €;416,00 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. 70.000 - 100.000 kW;;;1.386,00 €;1.178,10 €;1.108,80 €;997,92 €;110,88 €;887,04 €;221,76 €;554,40 €;554,40 €
PLENITUDE;2.0TD;ENERGY+ Index GREEN;Cons. >100.000 kW;;;1.906,00 €;1.620,10 €;1.524,80 €;1.372,32 €;152,48 €;1.219,84 €;304,96 €;762,40 €;762,40 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 0 - 1.000 kW;;;32,00 €;27,20 €;25,60 €;23,04 €;2,56 €;20,48 €;5,12 €;12,80 €;12,80 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 1.000 - 2.000 kW;;;47,00 €;39,95 €;37,60 €;33,84 €;3,76 €;30,08 €;7,52 €;18,80 €;18,80 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 2.000 - 5.000 kW;;;68,00 €;57,80 €;54,40 €;48,96 €;5,44 €;43,52 €;10,88 €;27,20 €;27,20 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 5.000 - 10.000 kW;;;95,00 €;80,75 €;76,00 €;68,40 €;7,60 €;60,80 €;15,20 €;38,00 €;38,00 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 10.000 - 20.000 kW;;;168,00 €;142,80 €;134,40 €;120,96 €;13,44 €;107,52 €;26,88 €;67,20 €;67,20 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 20.000 - 30.000 kW;;;276,00 €;234,60 €;220,80 €;198,72 €;22,08 €;176,64 €;44,16 €;110,40 €;110,40 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 30.000 - 40.000 kW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 40.000 - 50.000 kW;;;486,00 €;413,10 €;388,80 €;349,92 €;38,88 €;311,04 €;77,76 €;194,40 €;194,40 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 50.000 - 70.000 kW;;;625,00 €;531,25 €;500,00 €;450,00 €;50,00 €;400,00 €;100,00 €;250,00 €;250,00 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. 70.000 - 100.000 kW;;;767,00 €;651,95 €;613,60 €;552,24 €;61,36 €;490,88 €;122,72 €;306,80 €;306,80 €
PLENITUDE;2.0TD;POWER Index GREEN;Cons. >100.000 kW;;;1.050,00 €;892,50 €;840,00 €;756,00 €;84,00 €;672,00 €;168,00 €;420,00 €;420,00 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 0 - 1.000 kW;;;32,00 €;27,20 €;25,60 €;23,04 €;2,56 €;20,48 €;5,12 €;12,80 €;12,80 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 1.000 - 2.000 kW;;;47,00 €;39,95 €;37,60 €;33,84 €;3,76 €;30,08 €;7,52 €;18,80 €;18,80 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 2.000 - 5.000 kW;;;68,00 €;57,80 €;54,40 €;48,96 €;5,44 €;43,52 €;10,88 €;27,20 €;27,20 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 5.000 - 10.000 kW;;;95,00 €;80,75 €;76,00 €;68,40 €;7,60 €;60,80 €;15,20 €;38,00 €;38,00 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 10.000 - 20.000 kW;;;168,00 €;142,80 €;134,40 €;120,96 €;13,44 €;107,52 €;26,88 €;67,20 €;67,20 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 20.000 - 30.000 kW;;;276,00 €;234,60 €;220,80 €;198,72 €;22,08 €;176,64 €;44,16 €;110,40 €;110,40 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 30.000 - 40.000 kW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
PLENITUDE;2.0TD;ENERGY Index GREEN;Cons. 40.000 - 50.000 kW;;;486,00 €;413,10 €;388,80 €;349,92 €;38,88 €;311,04 €;77,76 €;194,40 €;194,40 €
